dma1_name,sales1_name,chan3_name,chan2_name,chan1_name,all_name,decomp,spend,max,cps,hl,hrf,wks
ST. LOUIS-MO,Existing Non-Loyal NKC,Tab,Other,Other,overall,285.7490968,539.0881792,410603.1,0.051316158,0.3,0.05,1
ST. LOUIS-MO,Existing Non-Loyal KC,Tab,Other,Other,overall,414.3434304,539.0881792,410603.1,0.051316158,0,0.05,1
ST. LOUIS-MO,Existing Loyal NKC,Tab,Other,Other,overall,5831.909686,539.0881792,410603.1,0.051316158,0.3,0.05,1
ST. LOUIS-MO,Existing Loyal KC,Tab,Other,Other,overall,33750.25429,539.0881792,410603.1,0.051316158,0,0.75,1
SIOUX CITY-IA,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,2.455348253,538.581154,237629.9856,0.011441785,5,0.05,1
SIOUX CITY-IA,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,3.70233226,538.581154,237629.9856,0.011441785,0,0.45,1
SIOUX CITY-IA,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,754.3525583,538.581154,237629.9856,0.011441785,5,0.3,1
SIOUX CITY-IA,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,1304.08145,538.581154,237629.9856,0.011441785,1,0.75,1
SIOUX CITY-IA,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,1589.241363,538.581154,237629.9856,0.011441785,0.3,0.05,1
ATLANTA-GA,New Loyal KC,Tab,ROP,ROP,overall,3.830834676,537.3482617,585658.0618,0.047710621,0.3,0.05,1
ATLANTA-GA,New Non-Loyal KC,Tab,ROP,ROP,overall,50.15588017,537.3482617,585658.0618,0.047710621,0,0.75,1
ATLANTA-GA,New Non-Loyal NKC,Tab,ROP,ROP,overall,249.3751866,537.3482617,585658.0618,0.047710621,0,0.3,1
ATLANTA-GA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,343.2097192,537.3482617,585658.0618,0.047710621,0.3,0.05,1
ATLANTA-GA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,732.2204249,537.3482617,585658.0618,0.047710621,0,0.05,1
IDAHO FALLS/POCATELLO-ID,New Loyal KC,Tab,Weekend,Weekend,overall,3.33169006,536.9667798,25854.2,0.041539358,0.3,0.05,1
IDAHO FALLS/POCATELLO-ID,New Loyal NKC,Tab,Weekend,Weekend,overall,14.52019384,536.9667798,25854.2,0.041539358,1,0.05,1
IDAHO FALLS/POCATELLO-ID,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,122.867201,536.9667798,25854.2,0.041539358,0.3,0.05,1
IDAHO FALLS/POCATELLO-ID,New Non-Loyal KC,Tab,Weekend,Weekend,overall,144.4642906,536.9667798,25854.2,0.041539358,0,0.75,1
IDAHO FALLS/POCATELLO-ID,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,256.9534995,536.9667798,25854.2,0.041539358,0,0.3,1
IDAHO FALLS/POCATELLO-ID,Existing Loyal NKC,Tab,Weekend,Weekend,overall,308.5354236,536.9667798,25854.2,0.041539358,0,0.05,1
IDAHO FALLS/POCATELLO-ID,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,1265.622916,536.9667798,25854.2,0.041539358,0,0.05,1
IDAHO FALLS/POCATELLO-ID,Existing Loyal KC,Tab,Weekend,Weekend,overall,6541.223981,536.9667798,25854.2,0.041539358,0,0.05,1
EUGENE-OR,New Loyal KC,Search PLA,Non-Brand,Desktop,overall,6.719318007,536.3790656,146204.9903,0.016529041,5,0.05,1
EUGENE-OR,New Loyal NKC,Search PLA,Non-Brand,Desktop,overall,10.48137808,536.3790656,146204.9903,0.016529041,0,0.45,1
EUGENE-OR,Existing Non-Loyal KC,Search PLA,Non-Brand,Desktop,overall,586.6049006,536.3790656,146204.9903,0.016529041,1,0.75,1
EUGENE-OR,Existing Loyal NKC,Search PLA,Non-Brand,Desktop,overall,638.8397153,536.3790656,146204.9903,0.016529041,5,0.3,1
EUGENE-OR,Existing Loyal KC,Search PLA,Non-Brand,Desktop,overall,1016.200354,536.3790656,146204.9903,0.016529041,0.3,0.05,1
BUTTE/BOZEMAN-MT,New Loyal KC,Tab,Sunday,Sunday,overall,1.906520802,535.5312919,16000,0.061694164,0.3,0.05,1
BUTTE/BOZEMAN-MT,New Non-Loyal KC,Tab,Sunday,Sunday,overall,4.822222499,535.5312919,16000,0.061694164,0,0.75,1
BUTTE/BOZEMAN-MT,New Loyal NKC,Tab,Sunday,Sunday,overall,11.27786106,535.5312919,16000,0.061694164,1,0.05,1
BUTTE/BOZEMAN-MT,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,140.7840472,535.5312919,16000,0.061694164,0.3,0.05,1
BUTTE/BOZEMAN-MT,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,141.5546897,535.5312919,16000,0.061694164,0,0.3,1
BUTTE/BOZEMAN-MT,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,428.3891234,535.5312919,16000,0.061694164,0,0.05,1
BUTTE/BOZEMAN-MT,Existing Loyal KC,Tab,Sunday,Sunday,overall,620.3224467,535.5312919,16000,0.061694164,0.3,0.75,1
ALBUQUERQUE/SANTA FE-NM,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,40.45403824,535.1320427,31292.24231,0.044712144,0,0.3,1
ALBUQUERQUE/SANTA FE-NM,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,150.5849481,535.1320427,31292.24231,0.044712144,0,0.75,1
ALBUQUERQUE/SANTA FE-NM,Existing Loyal KC,Search Reg,Brand,Desktop,overall,446.8497973,535.1320427,31292.24231,0.044712144,0.3,0.15,1
KNOXVILLE-TN,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,13.97983592,534.9166348,172214.092,0.014167183,5,0.05,1
KNOXVILLE-TN,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,20.05162589,534.9166348,172214.092,0.014167183,0,0.45,1
KNOXVILLE-TN,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,2449.032813,534.9166348,172214.092,0.014167183,1,0.75,1
KNOXVILLE-TN,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,3415.159412,534.9166348,172214.092,0.014167183,0.3,0.05,1
CHEYENNE- WY,New Loyal KC,Tab,Sunday,Sunday,overall,2.529166796,534.8795815,16282.1242,0.052699936,0.3,0.05,1
CHEYENNE- WY,New Non-Loyal KC,Tab,Sunday,Sunday,overall,5.071762645,534.8795815,16282.1242,0.052699936,0,0.75,1
CHEYENNE- WY,New Loyal NKC,Tab,Sunday,Sunday,overall,11.06947345,534.8795815,16282.1242,0.052699936,1,0.05,1
CHEYENNE- WY,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,77.83920311,534.8795815,16282.1242,0.052699936,0,0.3,1
CHEYENNE- WY,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,120.3641185,534.8795815,16282.1242,0.052699936,0.3,0.05,1
CHEYENNE- WY,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,808.42866,534.8795815,16282.1242,0.052699936,0,0.05,1
CHEYENNE- WY,Existing Loyal KC,Tab,Sunday,Sunday,overall,1867.073268,534.8795815,16282.1242,0.052699936,0.3,0.75,1
MEMPHIS-TN,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,34.25832172,532.3435219,31129.18149,0.044712144,0,0.3,1
MEMPHIS-TN,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,125.9455335,532.3435219,31129.18149,0.044712144,0,0.75,1
MEMPHIS-TN,Existing Loyal KC,Search Reg,Brand,Desktop,overall,305.8185185,532.3435219,31129.18149,0.044712144,0.3,0.15,1
NORFOLK-VA,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,53.48013466,531.7951035,31097.11232,0.044712144,0,0.3,1
NORFOLK-VA,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,190.4223317,531.7951035,31097.11232,0.044712144,0,0.75,1
NORFOLK-VA,Existing Loyal KC,Search Reg,Brand,Desktop,overall,662.1935602,531.7951035,31097.11232,0.044712144,0.3,0.15,1
BEND-OR,New Loyal KC,Tab,Weekend,Weekend,overall,2.050827207,531.1231512,39134,0.028528639,0.3,0.05,1
BEND-OR,New Loyal NKC,Tab,Weekend,Weekend,overall,10.42314513,531.1231512,39134,0.028528639,1,0.05,1
BEND-OR,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,69.64033383,531.1231512,39134,0.028528639,0.3,0.05,1
BEND-OR,New Non-Loyal KC,Tab,Weekend,Weekend,overall,70.23067221,531.1231512,39134,0.028528639,0,0.75,1
BEND-OR,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,145.5788064,531.1231512,39134,0.028528639,0,0.3,1
BEND-OR,Existing Loyal NKC,Tab,Weekend,Weekend,overall,265.9410946,531.1231512,39134,0.028528639,0,0.05,1
BEND-OR,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,617.2986664,531.1231512,39134,0.028528639,0,0.05,1
BEND-OR,Existing Loyal KC,Tab,Weekend,Weekend,overall,3132.394535,531.1231512,39134,0.028528639,0,0.05,1
CLARKSBURG-WV,New Loyal KC,Display,Display,Display,overall,43.0253758,529.5751923,858318,0.002728806,1,0.75,1
CLARKSBURG-WV,New Loyal NKC,Display,Display,Display,overall,52.56212638,529.5751923,858318,0.002728806,9,0.75,1
CLARKSBURG-WV,New Non-Loyal NKC,Display,Display,Display,overall,283.5529389,529.5751923,858318,0.002728806,1,0.45,1
CLARKSBURG-WV,Existing Non-Loyal NKC,Display,Display,Display,overall,340.9397366,529.5751923,858318,0.002728806,0.3,0.05,1
CLARKSBURG-WV,Existing Loyal NKC,Display,Display,Display,overall,971.3725748,529.5751923,858318,0.002728806,0,0.75,1
CLARKSBURG-WV,Existing Loyal KC,Display,Display,Display,overall,3750.493432,529.5751923,858318,0.002728806,0,0.05,1
CLARKSBURG-WV,Existing Non-Loyal KC,Display,Display,Display,overall,7824.302929,529.5751923,858318,0.002728806,1,0.15,1
OTTUMWA-IA,New Loyal KC,Tab,Weekend,Weekend,overall,2.42007621,529.0232479,21822.8,0.05423366,0.3,0.05,1
OTTUMWA-IA,New Loyal NKC,Tab,Weekend,Weekend,overall,8.592925982,529.0232479,21822.8,0.05423366,1,0.05,1
OTTUMWA-IA,New Non-Loyal KC,Tab,Weekend,Weekend,overall,62.81485861,529.0232479,21822.8,0.05423366,0,0.75,1
OTTUMWA-IA,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,111.6052412,529.0232479,21822.8,0.05423366,0.3,0.05,1
OTTUMWA-IA,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,303.670009,529.0232479,21822.8,0.05423366,0,0.3,1
OTTUMWA-IA,Existing Loyal NKC,Tab,Weekend,Weekend,overall,327.126692,529.0232479,21822.8,0.05423366,0,0.05,1
OTTUMWA-IA,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,688.7999824,529.0232479,21822.8,0.05423366,0,0.05,1
OTTUMWA-IA,Existing Loyal KC,Tab,Weekend,Weekend,overall,1850.64038,529.0232479,21822.8,0.05423366,0,0.05,1
PALM SPRINGS-CA,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,2.252076825,528.3948785,232113.7808,0.012913827,0,0.75,1
PALM SPRINGS-CA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,40.80817166,528.3948785,232113.7808,0.012913827,5,0.3,1
PALM SPRINGS-CA,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,259.8037802,528.3948785,232113.7808,0.012913827,5,0.15,1
PALM SPRINGS-CA,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,629.3545124,528.3948785,232113.7808,0.012913827,5,0.45,1
PALM SPRINGS-CA,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,4067.924302,528.3948785,232113.7808,0.012913827,0,0.6,1
CHARLOTTE-NC,New Loyal NKC,Magazine,Magazine,Magazine,overall,3.467658497,525.9116098,151716.7045,0.026005821,1,0.75,1
CHARLOTTE-NC,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,63.67882407,525.9116098,151716.7045,0.026005821,0,0.75,1
CHARLOTTE-NC,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,173.2157589,525.9116098,151716.7045,0.026005821,0.3,0.3,1
CHARLOTTE-NC,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,301.7419274,525.9116098,151716.7045,0.026005821,0.3,0.75,1
CHARLOTTE-NC,Existing Loyal KC,Magazine,Magazine,Magazine,overall,1401.385914,525.9116098,151716.7045,0.026005821,0,0.05,1
CHARLOTTE-NC,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,1437.393843,525.9116098,151716.7045,0.026005821,0.3,0.05,1
ERIE-PA,New Loyal KC,Tab,Midweek,Midweek,overall,7.319744339,525.8397688,37532.73789,0.048961386,0.3,0.05,1
ERIE-PA,New Loyal NKC,Tab,Midweek,Midweek,overall,16.5401604,525.8397688,37532.73789,0.048961386,1,0.05,1
ERIE-PA,New Non-Loyal NKC,Tab,Midweek,Midweek,overall,18.778876,525.8397688,37532.73789,0.048961386,0,0.3,1
ERIE-PA,New Non-Loyal KC,Tab,Midweek,Midweek,overall,42.32031518,525.8397688,37532.73789,0.048961386,0,0.75,1
ERIE-PA,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,183.8508479,525.8397688,37532.73789,0.048961386,0.3,0.05,1
ERIE-PA,Existing Loyal NKC,Tab,Midweek,Midweek,overall,220.4264324,525.8397688,37532.73789,0.048961386,0,0.05,1
ERIE-PA,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,342.9321035,525.8397688,37532.73789,0.048961386,0,0.05,1
ERIE-PA,Existing Loyal KC,Tab,Midweek,Midweek,overall,4138.049334,525.8397688,37532.73789,0.048961386,0,0.75,1
ABILENE-TX,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,42.57552668,525.0795356,178476.2481,0.012101881,5,0.3,1
ABILENE-TX,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,129.8524382,525.0795356,178476.2481,0.012101881,0,0.75,1
ABILENE-TX,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,258.0285443,525.0795356,178476.2481,0.012101881,5,0.15,1
ABILENE-TX,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,355.6526499,525.0795356,178476.2481,0.012101881,5,0.45,1
ABILENE-TX,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,953.6052988,525.0795356,178476.2481,0.012101881,0,0.6,1
EUREKA-CA,New Loyal KC,Tab,Weekend,Weekend,overall,2.330783064,525.0758744,25186,0.050235273,0.3,0.05,1
EUREKA-CA,New Loyal NKC,Tab,Weekend,Weekend,overall,10.75446764,525.0758744,25186,0.050235273,1,0.05,1
EUREKA-CA,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,42.03182405,525.0758744,25186,0.050235273,0.3,0.05,1
EUREKA-CA,New Non-Loyal KC,Tab,Weekend,Weekend,overall,77.20019648,525.0758744,25186,0.050235273,0,0.75,1
EUREKA-CA,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,111.3176657,525.0758744,25186,0.050235273,0,0.3,1
EUREKA-CA,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,409.3357264,525.0758744,25186,0.050235273,0,0.05,1
EUREKA-CA,Existing Loyal NKC,Tab,Weekend,Weekend,overall,922.195315,525.0758744,25186,0.050235273,0,0.05,1
EUREKA-CA,Existing Loyal KC,Tab,Weekend,Weekend,overall,3257.582198,525.0758744,25186,0.050235273,0,0.05,1
ALBANY-GA,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,1.060560353,524.8640885,230562.7722,0.012913827,0,0.75,1
ALBANY-GA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,82.01387087,524.8640885,230562.7722,0.012913827,5,0.3,1
ALBANY-GA,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,197.9336756,524.8640885,230562.7722,0.012913827,5,0.15,1
ALBANY-GA,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,332.4666176,524.8640885,230562.7722,0.012913827,5,0.45,1
ALBANY-GA,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,764.1887141,524.8640885,230562.7722,0.012913827,0,0.6,1
SALISBURY-MD,New Loyal KC,Tab,Weekend,Weekend,overall,10.34546812,522.6916483,26832.16873,0.037748371,0.3,0.05,1
SALISBURY-MD,New Loyal NKC,Tab,Weekend,Weekend,overall,17.25785533,522.6916483,26832.16873,0.037748371,1,0.05,1
SALISBURY-MD,Existing Non-Loyal NKC,Tab,Weekend,Weekend,overall,212.8034499,522.6916483,26832.16873,0.037748371,0.3,0.05,1
SALISBURY-MD,New Non-Loyal NKC,Tab,Weekend,Weekend,overall,244.3070095,522.6916483,26832.16873,0.037748371,0,0.3,1
SALISBURY-MD,New Non-Loyal KC,Tab,Weekend,Weekend,overall,444.0774566,522.6916483,26832.16873,0.037748371,0,0.75,1
SALISBURY-MD,Existing Loyal NKC,Tab,Weekend,Weekend,overall,786.1418137,522.6916483,26832.16873,0.037748371,0,0.05,1
SALISBURY-MD,Existing Non-Loyal KC,Tab,Weekend,Weekend,overall,1868.225168,522.6916483,26832.16873,0.037748371,0,0.05,1
SALISBURY-MD,Existing Loyal KC,Tab,Weekend,Weekend,overall,10416.92974,522.6916483,26832.16873,0.037748371,0,0.05,1
IDAHO FALLS/POCATELLO-ID,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,1.495493893,522.1370615,230374.6083,0.011441785,5,0.05,1
IDAHO FALLS/POCATELLO-ID,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,3.663582273,522.1370615,230374.6083,0.011441785,0,0.45,1
IDAHO FALLS/POCATELLO-ID,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,506.9442946,522.1370615,230374.6083,0.011441785,5,0.3,1
IDAHO FALLS/POCATELLO-ID,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,593.8567137,522.1370615,230374.6083,0.011441785,1,0.75,1
IDAHO FALLS/POCATELLO-ID,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,854.7126239,522.1370615,230374.6083,0.011441785,0.3,0.05,1
ST. LOUIS-MO,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,14.91133016,521.4820329,458280.1521,0.006420669,0.3,0.75,1
ST. LOUIS-MO,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,65.06899309,521.4820329,458280.1521,0.006420669,0.3,0.15,1
ST. LOUIS-MO,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,267.4027257,521.4820329,458280.1521,0.006420669,0,0.05,1
ST. LOUIS-MO,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,2427.193382,521.4820329,458280.1521,0.006420669,0,0.05,1
ST. LOUIS-MO,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,5483.310355,521.4820329,458280.1521,0.006420669,3,0.75,1
BIRMINGHAM-AL,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,33.82203017,521.4134212,30490.03575,0.044712144,0,0.3,1
BIRMINGHAM-AL,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,122.1244003,521.4134212,30490.03575,0.044712144,0,0.75,1
BIRMINGHAM-AL,Existing Loyal KC,Search Reg,Brand,Desktop,overall,279.522451,521.4134212,30490.03575,0.044712144,0.3,0.15,1
PORTLAND-OR,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,11.36798669,520.6406115,457540.7083,0.006420669,0.3,0.75,1
PORTLAND-OR,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,58.80409667,520.6406115,457540.7083,0.006420669,0.3,0.15,1
PORTLAND-OR,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,250.5035299,520.6406115,457540.7083,0.006420669,0,0.05,1
PORTLAND-OR,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,476.7938167,520.6406115,457540.7083,0.006420669,0,0.05,1
PORTLAND-OR,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,1363.073445,520.6406115,457540.7083,0.006420669,3,0.75,1
BALTIMORE-MD,New Loyal NKC,Magazine,Magazine,Magazine,overall,4.574403373,518.9400671,149705.531,0.026005821,1,0.75,1
BALTIMORE-MD,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,75.61611937,518.9400671,149705.531,0.026005821,0,0.75,1
BALTIMORE-MD,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,226.528011,518.9400671,149705.531,0.026005821,0.3,0.3,1
BALTIMORE-MD,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,341.1012633,518.9400671,149705.531,0.026005821,0.3,0.75,1
BALTIMORE-MD,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,1951.469985,518.9400671,149705.531,0.026005821,0.3,0.05,1
BALTIMORE-MD,Existing Loyal KC,Magazine,Magazine,Magazine,overall,1988.725566,518.9400671,149705.531,0.026005821,0,0.05,1
COLUMBIA-SC,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,199.0081942,518.0168931,121848.3393,0.018436475,5,0.3,1
COLUMBIA-SC,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,452.2473426,518.0168931,121848.3393,0.018436475,5,0.45,1
COLUMBIA-SC,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,525.9366767,518.0168931,121848.3393,0.018436475,0,0.75,1
COLUMBIA-SC,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,795.0267741,518.0168931,121848.3393,0.018436475,5,0.15,1
COLUMBIA-SC,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,2903.028245,518.0168931,121848.3393,0.018436475,0,0.6,1
ROCHESTER-NY,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,279.514978,517.5651542,121742.0809,0.018436475,5,0.3,1
ROCHESTER-NY,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,674.2590848,517.5651542,121742.0809,0.018436475,0,0.75,1
ROCHESTER-NY,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,735.5875171,517.5651542,121742.0809,0.018436475,5,0.45,1
ROCHESTER-NY,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,986.8119593,517.5651542,121742.0809,0.018436475,5,0.15,1
ROCHESTER-NY,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,5097.09206,517.5651542,121742.0809,0.018436475,0,0.6,1
GRAND RAPIDS/KALAMAZOO-MI,New Non-Loyal KC,Tab,Other,Other,overall,1.459397933,517.515629,284205.5,0.094687867,0,0.75,1
GRAND RAPIDS/KALAMAZOO-MI,New Loyal KC,Tab,Other,Other,overall,4.948108978,517.515629,284205.5,0.094687867,0.3,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,New Loyal NKC,Tab,Other,Other,overall,16.41911595,517.515629,284205.5,0.094687867,1,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,New Non-Loyal NKC,Tab,Other,Other,overall,34.32180316,517.515629,284205.5,0.094687867,0,0.3,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Non-Loyal NKC,Tab,Other,Other,overall,223.6714215,517.515629,284205.5,0.094687867,0.3,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Non-Loyal KC,Tab,Other,Other,overall,382.0186127,517.515629,284205.5,0.094687867,0,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Loyal NKC,Tab,Other,Other,overall,1173.953503,517.515629,284205.5,0.094687867,0.3,0.05,1
GRAND RAPIDS/KALAMAZOO-MI,Existing Loyal KC,Tab,Other,Other,overall,5964.260499,517.515629,284205.5,0.094687867,0,0.75,1
AUSTIN-TX,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,45.25149171,517.1777396,30242.35115,0.044712144,0,0.3,1
AUSTIN-TX,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,204.5140048,517.1777396,30242.35115,0.044712144,0,0.75,1
AUSTIN-TX,Existing Loyal KC,Search Reg,Brand,Desktop,overall,1245.702638,517.1777396,30242.35115,0.044712144,0.3,0.15,1
ST. JOSEPH-MO,New Loyal KC,Tab,Sunday,Sunday,overall,1.476558889,516.7550037,19646.12396,0.045927718,0.3,0.05,1
ST. JOSEPH-MO,New Non-Loyal KC,Tab,Sunday,Sunday,overall,6.37721469,516.7550037,19646.12396,0.045927718,0,0.75,1
ST. JOSEPH-MO,New Loyal NKC,Tab,Sunday,Sunday,overall,7.72406508,516.7550037,19646.12396,0.045927718,1,0.05,1
ST. JOSEPH-MO,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,87.39798512,516.7550037,19646.12396,0.045927718,0,0.3,1
ST. JOSEPH-MO,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,294.7951481,516.7550037,19646.12396,0.045927718,0.3,0.05,1
ST. JOSEPH-MO,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,778.5147004,516.7550037,19646.12396,0.045927718,0,0.05,1
ST. JOSEPH-MO,Existing Loyal KC,Tab,Sunday,Sunday,overall,1970.269018,516.7550037,19646.12396,0.045927718,0.3,0.75,1
SAN DIEGO-CA,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,14.47003541,516.6082721,453997.075,0.006420669,0.3,0.75,1
SAN DIEGO-CA,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,49.43031622,516.6082721,453997.075,0.006420669,0.3,0.15,1
SAN DIEGO-CA,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,100.5270881,516.6082721,453997.075,0.006420669,0,0.05,1
SAN DIEGO-CA,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,1197.333828,516.6082721,453997.075,0.006420669,0,0.05,1
SAN DIEGO-CA,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,3290.693067,516.6082721,453997.075,0.006420669,3,0.75,1
MONTEREY/SALINAS-CA,New Non-Loyal NKC,Tab,Midweek,Midweek,overall,9.856266099,515.3253454,39931.26997,0.038745586,0,0.3,1
MONTEREY/SALINAS-CA,New Loyal KC,Tab,Midweek,Midweek,overall,15.44844329,515.3253454,39931.26997,0.038745586,0.3,0.05,1
MONTEREY/SALINAS-CA,New Loyal NKC,Tab,Midweek,Midweek,overall,44.27497862,515.3253454,39931.26997,0.038745586,1,0.05,1
MONTEREY/SALINAS-CA,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,99.09361515,515.3253454,39931.26997,0.038745586,0.3,0.05,1
MONTEREY/SALINAS-CA,New Non-Loyal KC,Tab,Midweek,Midweek,overall,115.265325,515.3253454,39931.26997,0.038745586,0,0.75,1
